"","spread","gene1","gene2"
"898",0.00348653132340904,11,24
"899",0.00462261827434202,11,25
"900",0.00559945548409402,11,26
"901",0.00499467889206401,11,27
"902",0.00372744461620805,11,28
"903",0.00853828558807301,11,29
"904",0.00378467650894398,11,30
"905",0.003118799858987,11,31
"906",0.00805986414698601,11,32
"907",0.00853846896092597,11,33
"908",0.009165641433656,11,34
"909",0.010912719384871,11,35
"910",0.00349002444288199,11,36
"911",0.00660549129394999,11,37
"912",0.006936005738644,11,38
"913",0.00747400260419701,11,39
"914",0.00893960712106001,11,40
"915",0.00687146829866503,11,41
"916",0.00703163056693501,11,42
"917",0.00722977410599296,11,43
"918",0.017384821669203,11,44
"919",0.00365957875837297,11,45
"920",0.00761883277712899,11,46
"921",0.00401998642920598,11,47
"922",0.00761006436246298,11,48
"923",0.014740627289512,11,49
"924",0.00664931964079302,11,50
"925",0.00854107549607502,11,51
"926",0.00485410261457797,11,52
"927",0.00438206806189201,11,53
"928",0.004115272912249,11,54
"929",0.003601408064694,11,55
"930",0.00496363521883403,11,56
"931",0.00721689039648499,11,57
"932",0.005122805984139,11,58
"933",0.00600181945885203,11,59
"934",0.00390056115381698,11,60
"935",0.00735018319568898,11,61
"936",0.011008643762686,11,62
"937",0.00813748052345098,11,63
"938",0.00403402592081298,11,64
"939",0.00478711796657999,11,65
"940",0.00666278073639803,11,66
"941",0.00436097255118101,11,67
"942",0.002824188774669,11,68
"943",0.011769735465579,11,69
"944",0.00603369045935004,11,70
"945",0.00565194523493995,11,71
"946",0.00464072966899798,11,72
"947",0.004045461536199,11,73
"948",0.00460921914836598,11,74
"949",0.00565872014426999,11,75
"950",0.00510093866377498,11,76
"951",0.015906857461142,11,77
"952",0.00640612939606,11,78
"953",0.00741790456592001,11,79
"954",0.009630568416233,11,80
"955",0.009630568416233,11,81
"956",0.006447755068751,11,82
"957",0.00679343128756899,11,83
"958",0.00604357177551401,11,84
"959",0.00437536770357599,11,85
"960",0.004023067304673,11,86
"961",0.004023067304673,11,87
"962",0.00487781827836498,11,88
"963",0.00749823865904603,11,89
"964",0.00468030422919202,11,90
"965",0.00560371405119003,11,91
"966",0.00834019078220405,11,92
"967",0.00507324176122598,11,93
"968",0.00577951705614804,11,94
"969",0.012570589071744,12,13
"970",0.00302168549522003,12,14
"971",0.00326044286759197,12,15
"972",0.00252253500343103,12,16
"973",0.009114052022826,12,17
"974",0.00251351564579699,12,18
"975",0.00464243522001601,12,19
"976",0.00256063048446803,12,20
"977",0.00266687990230902,12,21
"978",0.00322422438620301,12,22
"979",0.002506538430948,12,23
"980",0.00257451924165597,12,24
"981",0.00270430829850099,12,25
"982",0.00366455339568,12,26
"983",0.003185565073832,12,27
"984",0.00240938228368398,12,28
"985",0.00374632598303598,12,29
"986",0.00297151737939499,12,30
"987",0.003466955984123,12,31
"988",0.00598359343635596,12,32
"989",0.00619944190613597,12,33
"990",0.012761473473768,12,34
"991",0.00855084220311098,12,35
"992",0.00232695217318896,12,36
"993",0.010121483290549,12,37
"994",0.00636925890453199,12,38
"995",0.011319854226756,12,39
"996",0.00950622080455898,12,40
"997",0.00250794703398299,12,41
"998",0.00508594771453402,12,42
"999",0.00356579494930798,12,43
"1000",0.00960246727462399,12,44
"1001",0.00485070386959097,12,45
"1002",0.015810005773683,12,46
"1003",0.00257468265969901,12,47
"1004",0.00518564829699997,12,48
"1005",0.00476623209354998,12,49
"1006",0.00380346142578702,12,50
"1007",0.00470350552938498,12,51
"1008",0.00395494553353498,12,52
"1009",0.00406106925377003,12,53
"1010",0.00259863268764604,12,54
"1011",0.00358086375738598,12,55
"1012",0.00473668201759098,12,56
"1013",0.006855440346547,12,57
"1014",0.00424899153506597,12,58
"1015",0.002947524993272,12,59
"1016",0.004579482153166,12,60
"1017",0.00400324441779404,12,61
"1018",0.00256378738856999,12,62
"1019",0.003402777153655,12,63
"1020",0.00370247775840504,12,64
"1021",0.00334859501742202,12,65
"1022",0.00236809612403199,12,66
"1023",0.00219474136416198,12,67
"1024",0.00197635880377101,12,68
"1025",0.00506336906379901,12,69
"1026",0.00411702794308799,12,70
"1027",0.00475553853846605,12,71
"1028",0.00290953688877604,12,72
"1029",0.00301792957193703,12,73
"1030",0.00257713214218203,12,74
"1031",0.003529696771227,12,75
"1032",0.00364876270236802,12,76
"1033",0.003399246019827,12,77
"1034",0.00479424815044999,12,78
"1035",0.008588471078052,12,79
"1036",0.00407825014244401,12,80
"1037",0.00407825014244401,12,81
"1038",0.00590349360929604,12,82
"1039",0.00664307028642203,12,83
"1040",0.004091737976403,12,84
"1041",0.00250539172634501,12,85
"1042",0.002506538430948,12,86
"1043",0.002506538430948,12,87
"1044",0.00313109909046499,12,88
"1045",0.00478481469615899,12,89
"1046",0.00443056364587702,12,90
"1047",0.016676369068195,12,91
"1048",0.00659364505063798,12,92
"1049",0.00283399983351301,12,93
"1050",0.00387262216956796,12,94
"1051",0.009955827925406,13,14
"1052",0.010348081765669,13,15
"1053",0.020205750663696,13,16
"1054",0.040481652131453,13,17
"1055",0.00808404931960299,13,18
"1056",0.018236274949618,13,19
"1057",0.00904948381527904,13,20
"1058",0.00540377050070601,13,21
"1059",0.018757742917818,13,22
"1060",0.008007505337499,13,23
"1061",0.00797826157317,13,24
"1062",0.006369069596523,13,25
"1063",0.00914556391251997,13,26
"1064",0.006120400211648,13,27
"1065",0.00537760136371201,13,28
"1066",0.015609663605101,13,29
"1067",0.00616247462794905,13,30
"1068",0.00541598826061401,13,31
"1069",0.013478488489564,13,32
"1070",0.011993347409337,13,33
"1071",0.014521913476012,13,34
"1072",0.015151275285424,13,35
"1073",0.00469867507245697,13,36
"1074",0.00827223240547698,13,37
"1075",0.00596401388516404,13,38
"1076",0.00662411300472199,13,39
"1077",0.015885577761144,13,40
"1078",0.00551530606500999,13,41
"1079",0.010580584325009,13,42
"1080",0.00767657468473598,13,43
"1081",0.023008738336605,13,44
"1082",0.00456989706234501,13,45
"1083",0.010122053795048,13,46
"1084",0.00591028014473899,13,47
"1085",0.005514431110199,13,48
"1086",0.012645396055378,13,49
"1087",0.008838100318105,13,50
"1088",0.012486377868778,13,51
"1089",0.00549731210823701,13,52
"1090",0.006070505477485,13,53
"1091",0.00585983422794201,13,54
"1092",0.00528619532146596,13,55
"1093",0.00779706336064101,13,56
"1094",0.00892823168690099,13,57
"1095",0.00714612013313198,13,58
"1096",0.00518270996229198,13,59
"1097",0.00639641360751403,13,60
"1098",0.00576824978349799,13,61
"1099",0.00884798079242999,13,62
"1100",0.012326965856312,13,63
"1101",0.00547415667921702,13,64
"1102",0.005814469151247,13,65
"1103",0.00821282042945298,13,66
"1104",0.00569439944540101,13,67
"1105",0.00406182217559198,13,68
"1106",0.011499452665599,13,69
"1107",0.00631037939741297,13,70
"1108",0.00938554579044099,13,71
"1109",0.00638392438302099,13,72
"1110",0.00485372843556797,13,73
"1111",0.00648720263177999,13,74
"1112",0.011763248716631,13,75
"1113",0.00709098355361404,13,76
"1114",0.017859589625983,13,77
"1115",0.00943290645621003,13,78
"1116",0.011856275335354,13,79
"1117",0.0132094603065021,13,80
"1118",0.0132094603065021,13,81
"1119",0.00942330730201801,13,82
"1120",0.00955930558147999,13,83
"1121",0.011137296597375,13,84
"1122",0.006032159228964,13,85
"1123",0.008007505337499,13,86
"1124",0.008007505337499,13,87
"1125",0.00673016835247198,13,88
"1126",0.00968176553994499,13,89
"1127",0.00646165432469498,13,90
"1128",0.00730960592539298,13,91
"1129",0.011533128620873,13,92
"1130",0.010861608998573,13,93
"1131",0.00778594339546101,13,94
"1132",0.002833407056823,14,15
"1133",0.00251820794378205,14,16
"1134",0.015356817379191,14,17
"1135",0.00391753045596199,14,18
"1136",0.014425351152818,14,19
"1137",0.00257098154485902,14,20
"1138",0.00268396132315601,14,21
"1139",0.00310569014913298,14,22
"1140",0.00430856846051997,14,23
"1141",0.00332150649317203,14,24
"1142",0.00463958827170702,14,25
"1143",0.00372107166410801,14,26
"1144",0.00312078734145599,14,27
"1145",0.00239479051201402,14,28
"1146",0.003712363811675,14,29
"1147",0.00238324095994796,14,30
"1148",0.00331877531794,14,31
"1149",0.00837098298732503,14,32
"1150",0.00556804737170802,14,33
"1151",0.00836240339656097,14,34
"1152",0.00724188728769298,14,35
"1153",0.00227399759908697,14,36
"1154",0.00415665760622602,14,37
"1155",0.00346129629439001,14,38
"1156",0.00461707615136997,14,39
"1157",0.00463183141227602,14,40
"1158",0.00249996882561199,14,41
"1159",0.004595626303318,14,42
"1160",0.00557785656183202,14,43
"1161",0.004999068348011,14,44
"1162",0.00372127937853101,14,45
"1163",0.018930690391109,14,46
"1164",0.00829098043543697,14,47
"1165",0.00323106816178398,14,48
"1166",0.00282219015358198,14,49
"1167",0.00273120156720502,14,50
"1168",0.004580398877362,14,51
"1169",0.00648187146859802,14,52
"1170",0.00346415251542098,14,53
"1171",0.00376275279287097,14,54
"1172",0.00492416713498101,14,55
"1173",0.00353057759221598,14,56
"1174",0.00633937961532305,14,57
"1175",0.00362901478072403,14,58
"1176",0.00384852428713001,14,59
"1177",0.003608771762039,14,60
"1178",0.00442072022567197,14,61
"1179",0.00224610338751502,14,62
"1180",0.003268155749167,14,63
"1181",0.013634175159744,14,64
"1182",0.00277347142446299,14,65
"1183",0.00679317190598999,14,66
"1184",0.002204666975824,14,67
"1185",0.00221823716534797,14,68
"1186",0.00491933494532099,14,69
"1187",0.00428436649139297,14,70
"1188",0.00744823347562801,14,71
"1189",0.002827686208766,14,72
"1190",0.00204426835529103,14,73
"1191",0.00304234486299798,14,74
"1192",0.00311501952899501,14,75
"1193",0.00356676488243302,14,76
"1194",0.00242719521746798,14,77
"1195",0.00343052474727096,14,78
"1196",0.00641875094195898,14,79
"1197",0.00356588708137001,14,80
"1198",0.00356588708137001,14,81
"1199",0.00790380563847998,14,82
"1200",0.00915280923527301,14,83
"1201",0.00400570937531997,14,84
"1202",0.00494495429859704,14,85
"1203",0.00430856846051997,14,86
"1204",0.00430856846051997,14,87
"1205",0.00306544523872299,14,88
"1206",0.00437929399348602,14,89
"1207",0.003160476176986,14,90
"1208",0.003654471694442,14,91
"1209",0.00595226154676898,14,92
"1210",0.00270142609594703,14,93
"1211",0.00379764761678503,14,94
"1212",0.00409271250188104,15,16
"1213",0.014381147868777,15,17
"1214",0.00432091198002699,15,18
"1215",0.013918257520728,15,19
"1216",0.00347315944512899,15,20
"1217",0.00369953521927296,15,21
"1218",0.00398467153697202,15,22
"1219",0.003900254657975,15,23
"1220",0.00640600630552496,15,24
"1221",0.00256397841339501,15,25
"1222",0.00511722430704598,15,26
"1223",0.00294523777000205,15,27
"1224",0.00218510118883197,15,28
"1225",0.00414780616685101,15,29
"1226",0.00227679646415702,15,30
"1227",0.00248087395952201,15,31
"1228",0.00472280683494297,15,32
"1229",0.00949160112183201,15,33
"1230",0.00615395097853499,15,34
"1231",0.011796825233895,15,35
"1232",0.00211036195724501,15,36
"1233",0.00940995038041903,15,37
"1234",0.00823481004385196,15,38
"1235",0.025337480214752,15,39
"1236",0.00381967419957396,15,40
"1237",0.00470538788336,15,41
"1238",0.004443247356756,15,42
"1239",0.00339952612086902,15,43
"1240",0.00461199426668002,15,44
"1241",0.00184672587714502,15,45
"1242",0.00467410753108899,15,46
"1243",0.015201069726564,15,47
"1244",0.005138875727981,15,48
"1245",0.00383670929928898,15,49
"1246",0.003820787902936,15,50
"1247",0.004645130008884,15,51
"1248",0.00248038454377497,15,52
"1249",0.00352884004402698,15,53
"1250",0.00392866899308897,15,54
"1251",0.002318457453516,15,55
"1252",0.00344759564459196,15,56
"1253",0.00399802202154398,15,57
"1254",0.00340783755137303,15,58
"1255",0.002890105853537,15,59
"1256",0.00247674532611003,15,60
"1257",0.00375777640298597,15,61
"1258",0.00326429933336303,15,62
"1259",0.00566294349510599,15,63
"1260",0.00240472933394098,15,64
"1261",0.00161433294615398,15,65
"1262",0.00302117796532198,15,66
"1263",0.00195179656717703,15,67
"1264",0.00229583317801901,15,68
"1265",0.00482151565007199,15,69
"1266",0.00315050418055501,15,70
"1267",0.00366744279879599,15,71
"1268",0.002737885975098,15,72
"1269",0.00634831910734501,15,73
"1270",0.00302347297667299,15,74
"1271",0.00298720813733599,15,75
"1272",0.00380686725026397,15,76
"1273",0.004543173593615,15,77
"1274",0.00317309730433801,15,78
"1275",0.00472791381757798,15,79
"1276",0.00341279674462802,15,80
"1277",0.00341279674462802,15,81
"1278",0.01126961827524,15,82
"1279",0.012397275813816,15,83
"1280",0.00383241176821503,15,84
"1281",0.00250199531713197,15,85
"1282",0.003900254657975,15,86
"1283",0.003900254657975,15,87
"1284",0.00290646320942495,15,88
"1285",0.00528325615668102,15,89
"1286",0.00306171894157103,15,90
"1287",0.019607136028046,15,91
"1288",0.01318916042673,15,92
"1289",0.00332984684951604,15,93
"1290",0.00372720003417903,15,94
"1291",0.012195296613925,16,17
"1292",0.00176729824243499,16,18
"1293",0.005290453553145,16,19
"1294",0.00147325835548401,16,20
"1295",0.00142035392430301,16,21
"1296",0.00278413503066299,16,22
"1297",0.00294034975664698,16,23
"1298",0.00142522841280901,16,24
"1299",0.002985020254618,16,25
"1300",0.00403397938172101,16,26
"1301",0.00187336438671198,16,27
"1302",0.00182455373745699,16,28
"1303",0.00384931089416496,16,29
"1304",0.00227731366886796,16,30
"1305",0.00152235580972698,16,31
"1306",0.00339448048781699,16,32
"1307",0.00403322573499904,16,33
"1308",0.00711479290259698,16,34
"1309",0.00569561333589597,16,35
"1310",0.005685541267342,16,36
"1311",0.004432101965199,16,37
"1312",0.00544329248065001,16,38
"1313",0.004736880474423,16,39
"1314",0.004349680784906,16,40
"1315",0.000894727803482986,16,41
"1316",0.00403434147687304,16,42
"1317",0.003431080968328,16,43
"1318",0.00554505894797597,16,44
"1319",0.001099294014557,16,45
"1320",0.00348573264704899,16,46
"1321",0.00322486599859001,16,47
"1322",0.00148294128005905,16,48
"1323",0.00321895824795498,16,49
"1324",0.000844792745235967,16,50
"1325",0.00868284606842201,16,51
"1326",0.00200552967074297,16,52
"1327",0.00333043071774503,16,53
"1328",0.00165903280271501,16,54
"1329",0.00149867083425004,16,55
"1330",0.00255624887274702,16,56
"1331",0.00449565553981501,16,57
"1332",0.00215012201314901,16,58
"1333",0.00285031763000798,16,59
"1334",0.003783673335783,16,60
"1335",0.00241882650444897,16,61
"1336",0.00457646122751298,16,62
"1337",0.00401321271500099,16,63
"1338",0.00165612218341005,16,64
"1339",0.00226762500560801,16,65
"1340",0.00121512399608897,16,66
"1341",0.00366983920120201,16,67
"1342",0.001783641308444,16,68
"1343",0.00589851744016701,16,69
"1344",0.00323795697491103,16,70
"1345",0.004458630693849,16,71
"1346",0.00203230762373097,16,72
"1347",0.006768087937643,16,73
"1348",0.00176597523640498,16,74
"1349",0.00198769991002296,16,75
"1350",0.00234738637974802,16,76
"1351",0.002217204016698,16,77
"1352",0.00300552684584199,16,78
"1353",0.003973036225844,16,79
"1354",0.00550884772160498,16,80
"1355",0.00550884772160498,16,81
"1356",0.012297954569018,16,82
"1357",0.01287462221722,16,83
"1358",0.00332970924590403,16,84
"1359",0.00256810201684199,16,85
"1360",0.00294034975664698,16,86
"1361",0.00294034975664698,16,87
"1362",0.00664754038877002,16,88
"1363",0.00518833248800998,16,89
"1364",0.00747911870241397,16,90
"1365",0.00243440509161397,16,91
"1366",0.00775335653354298,16,92
"1367",0.00149412934233301,16,93
"1368",0.00345724620525095,16,94
"1369",0.00972975526929798,17,18
"1370",0.00933091898506899,17,19
"1371",0.018155424267509,17,20
"1372",0.00657567120463998,17,21
"1373",0.00802090268032096,17,22
"1374",0.006894628568134,17,23
"1375",0.00607547643492301,17,24
"1376",0.00779285999650897,17,25
"1377",0.012341128217049,17,26
"1378",0.00819932458820799,17,27
"1379",0.007254215421997,17,28
"1380",0.00997378364574697,17,29
"1381",0.00709581556498801,17,30
"1382",0.00746180427846899,17,31
"1383",0.013092929510139,17,32
"1384",0.015075304264749,17,33
"1385",0.013912156219041,17,34
"1386",0.018634469498093,17,35
"1387",0.006528838484471,17,36
"1388",0.021640524248475,17,37
"1389",0.012773011905968,17,38
"1390",0.028959408209236,17,39
"1391",0.012091679833014,17,40
"1392",0.00654772056219305,17,41
"1393",0.01692849020632,17,42
"1394",0.00891072556313899,17,43
"1395",0.02270109983726,17,44
"1396",0.00812860514588698,17,45
"1397",0.013120039053355,17,46
"1398",0.00712288804670097,17,47
"1399",0.00874665650280898,17,48
"1400",0.00740590520305201,17,49
"1401",0.013923920520959,17,50
"1402",0.017021127082729,17,51
"1403",0.00687736869640304,17,52
"1404",0.013705660313631,17,53
"1405",0.00940186047323699,17,54
"1406",0.00761731083732803,17,55
"1407",0.00730062757427002,17,56
"1408",0.010481802622085,17,57
"1409",0.010399215094352,17,58
"1410",0.00638660467285296,17,59
"1411",0.007759607060567,17,60
"1412",0.00656896222458497,17,61
"1413",0.00714960340657705,17,62
"1414",0.012906818067003,17,63
"1415",0.00716234482213002,17,64
"1416",0.006493117947171,17,65
"1417",0.00672503026555299,17,66
"1418",0.00854132821496301,17,67
"1419",0.00692912605718699,17,68
"1420",0.01383287339192,17,69
"1421",0.010247380789877,17,70
"1422",0.011717164162375,17,71
"1423",0.010819521346055,17,72
"1424",0.00827729768534696,17,73
"1425",0.007356626134086,17,74
"1426",0.009212686726216,17,75
"1427",0.010376394899351,17,76
"1428",0.00750487239933101,17,77
"1429",0.00848754214074099,17,78
"1430",0.014135351604525,17,79
"1431",0.019321318178378,17,80
"1432",0.019321318178378,17,81
"1433",0.023057964300111,17,82
"1434",0.023066489693033,17,83
"1435",0.013474515564484,17,84
"1436",0.00766696177578902,17,85
"1437",0.006894628568134,17,86
"1438",0.006894628568134,17,87
"1439",0.00866123316573902,17,88
"1440",0.011242497689338,17,89
"1441",0.008029422166554,17,90
"1442",0.014685415652847,17,91
"1443",0.015697053691198,17,92
"1444",0.007455774141642,17,93
"1445",0.010258668059132,17,94
"1446",0.00511170731529703,18,19
"1447",0.00192178556519601,18,20
"1448",0.001979353578829,18,21
"1449",0.00808509218960002,18,22
"1450",0.00747910103216198,18,23
"1451",0.033582641785759,18,24
"1452",0.00503782940883596,18,25
"1453",0.00278302228417798,18,26
"1454",0.00546904976332102,18,27
"1455",0.00311930235074404,18,28
"1456",0.00380253048104195,18,29
"1457",0.00172789591939398,18,30
"1458",0.00128498031424501,18,31
"1459",0.00412285655177702,18,32
"1460",0.00591438681159495,18,33
"1461",0.00730588305145502,18,34
"1462",0.012452431524029,18,35
"1463",0.00171674399294403,18,36
"1464",0.00484194146980099,18,37
"1465",0.00162914087958199,18,38
"1466",0.00289842190417899,18,39
"1467",0.00326224400119501,18,40
"1468",0.000984529220722008,18,41
"1469",0.00381747589576298,18,42
"1470",0.00260128648187602,18,43
"1471",0.003941974785585,18,44
"1472",0.00133757156801695,18,45
"1473",0.00399083789563004,18,46
"1474",0.00189210665775202,18,47
"1475",0.00124601652206202,18,48
"1476",0.00206168283957903,18,49
"1477",0.00130781932645896,18,50
"1478",0.00533075515218201,18,51
"1479",0.00268600585060302,18,52
"1480",0.001883676972602,18,53
"1481",0.00194639758684401,18,54
"1482",0.00390637039987102,18,55
"1483",0.00183099740534498,18,56
"1484",0.00922209213100705,18,57
"1485",0.00339740261488503,18,58
"1486",0.002231416817156,18,59
"1487",0.00168214292378699,18,60
"1488",0.00214826708160898,18,61
"1489",0.00156757071483199,18,62
"1490",0.002666832777387,18,63
"1491",0.00185242050029599,18,64
"1492",0.00224931590863997,18,65
"1493",0.00175041050955799,18,66
"1494",0.00205055995919101,18,67
"1495",0.00416675232577601,18,68
"1496",0.005689868927643,18,69
"1497",0.00225364896053099,18,70
"1498",0.00393466685399002,18,71
"1499",0.00263146957386301,18,72
"1500",0.00115888439074796,18,73
"1501",0.00219228350442302,18,74
"1502",0.00391270678308497,18,75
"1503",0.00424903691253198,18,76
"1504",0.00169479473805301,18,77
"1505",0.00255365089752602,18,78
"1506",0.004075344205489,18,79
"1507",0.00720808603555001,18,80
"1508",0.00720808603555001,18,81
"1509",0.010902463818624,18,82
"1510",0.011491518186029,18,83
"1511",0.00589116425571801,18,84
"1512",0.00435353753474399,18,85
"1513",0.00747910103216198,18,86
"1514",0.00747910103216198,18,87
"1515",0.00227894146079199,18,88
"1516",0.00348641188710497,18,89
"1517",0.00240032002826002,18,90
"1518",0.00293634110271396,18,91
"1519",0.00484439197535402,18,92
"1520",0.00670982566191297,18,93
"1521",0.00574380853746703,18,94
"1522",0.00502470447223502,19,20
"1523",0.00405633153093699,19,21
"1524",0.00397323384498199,19,22
"1525",0.00479500471497296,19,23
"1526",0.00697961182852103,19,24
"1527",0.00353671364471703,19,25
"1528",0.004385251973124,19,26
"1529",0.00679830387514802,19,27
"1530",0.00323259191215797,19,28
"1531",0.00466428217734999,19,29
"1532",0.00324187897588002,19,30
"1533",0.00334908487725999,19,31
"1534",0.00619155804991101,19,32
"1535",0.007121278957401,19,33
"1536",0.008365569900456,19,34
"1537",0.00930350760031101,19,35
"1538",0.004618152302729,19,36
"1539",0.015643421933505,19,37
"1540",0.020914493186133,19,38
"1541",0.01593848982175,19,39
"1542",0.00505468057341002,19,40
"1543",0.00252939811456598,19,41
"1544",0.00796665912688904,19,42
"1545",0.015710177121927,19,43
"1546",0.00630929766099203,19,44
"1547",0.00280865189956897,19,45
"1548",0.00743959174610204,19,46
"1549",0.010180646314026,19,47
"1550",0.00461157377694499,19,48
"1551",0.003086537522697,19,49
"1552",0.00263718997715495,19,50
"1553",0.005758908522771,19,51
"1554",0.00584973812299799,19,52
"1555",0.00555747692397401,19,53
"1556",0.004602195826376,19,54
"1557",0.00379640407754905,19,55
"1558",0.00599665890488199,19,56
"1559",0.00510789306297199,19,57
"1560",0.004330300779602,19,58
"1561",0.00629158490792803,19,59
"1562",0.00352039687453798,19,60
"1563",0.00674959489476695,19,61
"1564",0.00340135939560005,19,62
"1565",0.00433677832655699,19,63
"1566",0.00398745117567595,19,64
"1567",0.005324221902054,19,65
"1568",0.00387070912118803,19,66
"1569",0.00400153318826202,19,67
"1570",0.00422376559905097,19,68
"1571",0.00629595019630602,19,69
"1572",0.00286079982967102,19,70
"1573",0.00454651362679198,19,71
"1574",0.00377483242632098,19,72
"1575",0.002543885586404,19,73
"1576",0.00336975817059199,19,74
"1577",0.00596760759187198,19,75
"1578",0.00475704198943999,19,76
"1579",0.00632538299672497,19,77
"1580",0.010517473269474,19,78
"1581",0.00654773118750895,19,79
"1582",0.020202812752329,19,80
"1583",0.020202812752329,19,81
"1584",0.00689589262460799,19,82
"1585",0.00729550279637703,19,83
"1586",0.00881199475745903,19,84
"1587",0.00319453881158699,19,85
"1588",0.00479500471497296,19,86
"1589",0.00479500471497296,19,87
"1590",0.00398044045164897,19,88
"1591",0.020126028765451,19,89
"1592",0.00416589539158602,19,90
"1593",0.007140844933197,19,91
"1594",0.00740656690062802,19,92
"1595",0.00528728455995903,19,93
"1596",0.006771099174055,19,94
"1597",0.002166107210959,20,21
"1598",0.00338162692481303,20,22
"1599",0.00200197003428898,20,23
"1600",0.00271359133862298,20,24
"1601",0.00462721359259799,20,25
"1602",0.00330324568039703,20,26
"1603",0.00292195120890099,20,27
"1604",0.00165256297101302,20,28
"1605",0.00431856132971598,20,29
"1606",0.001671797210613,20,30
"1607",0.00142163764415998,20,31
"1608",0.011245066421499,20,32
"1609",0.00459789021735002,20,33
"1610",0.00726247551614401,20,34
"1611",0.00598308548668902,20,35
"1612",0.00158662222537803,20,36
"1613",0.00330405064089501,20,37
"1614",0.00163387769222001,20,38
"1615",0.002914396940152,20,39
"1616",0.00783158103235604,20,40
"1617",0.00365103776862502,20,41
"1618",0.011001967006204,20,42
"1619",0.00336150777315702,20,43
"1620",0.00402311318717402,20,44
"1621",0.00134776060407499,20,45
"1622",0.00934984108207504,20,46
"1623",0.00180993042143196,20,47
"1624",0.00167205306552304,20,48
"1625",0.00316606155522103,20,49
"1626",0.00155643608883199,20,50
"1627",0.00487702978384097,20,51
"1628",0.00308470665092497,20,52
"1629",0.00212605121963,20,53
"1630",0.00266039253903,20,54
"1631",0.00286760170066497,20,55
"1632",0.00169944381091197,20,56
"1633",0.00622818705140599,20,57
"1634",0.00266862385073002,20,58
"1635",0.002257025046984,20,59
"1636",0.002366479425571,20,60
"1637",0.00257164652984498,20,61
"1638",0.00155376678124103,20,62
"1639",0.00246429739661796,20,63
"1640",0.00245716371136601,20,64
"1641",0.00208657957056602,20,65
"1642",0.00256012810762601,20,66
"1643",0.00293308338389398,20,67
"1644",0.00165339316129898,20,68
"1645",0.00404779210561296,20,69
"1646",0.00177197485563202,20,70
"1647",0.00268628315187996,20,71
"1648",0.00204446883484,20,72
"1649",0.001005520709083,20,73
"1650",0.00310783531705899,20,74
"1651",0.00237326269549798,20,75
"1652",0.00277749216041701,20,76
"1653",0.00240013688297303,20,77
"1654",0.00254800142734002,20,78
"1655",0.00582031688149698,20,79
"1656",0.00473509022278001,20,80
"1657",0.00473509022278001,20,81
"1658",0.004643550153416,20,82
"1659",0.00457845145168101,20,83
"1660",0.00433770936697098,20,84
"1661",0.00435535908403001,20,85
"1662",0.00200197003428898,20,86
"1663",0.00200197003428898,20,87
"1664",0.00340737962926502,20,88
"1665",0.00347516967238898,20,89
"1666",0.00705748954744201,20,90
"1667",0.00282312337809398,20,91
"1668",0.00498793868323399,20,92
"1669",0.003081030512876,20,93
"1670",0.004950616703017,20,94
"1671",0.00243072188989396,21,22
"1672",0.00280815038947202,21,23
"1673",0.008398934587802,21,24
"1674",0.00348612021952305,21,25
"1675",0.002798980252947,21,26
"1676",0.00498782027456501,21,27
"1677",0.00174432986481599,21,28
"1678",0.00301368675569497,21,29
"1679",0.00182522345730601,21,30
"1680",0.00208377385271602,21,31
"1681",0.00388049033294702,21,32
"1682",0.00469036596079797,21,33
"1683",0.004902669120532,21,34
"1684",0.00647417044888499,21,35
"1685",0.001702008895347,21,36
"1686",0.00601171551810997,21,37
"1687",0.00650340104181002,21,38
"1688",0.00302125541419501,21,39
"1689",0.003203530016056,21,40
"1690",0.001921730665572,21,41
"1691",0.00381086160544902,21,42
"1692",0.00275316925970298,21,43
"1693",0.00779592285983,21,44
"1694",0.00207726652220597,21,45
"1695",0.00549958023520997,21,46
"1696",0.00245209676633196,21,47
"1697",0.00177661691354503,21,48
"1698",0.00133916288737596,21,49
"1699",0.00193262006911205,21,50
"1700",0.00367958369881699,21,51
"1701",0.00243884190910698,21,52
"1702",0.00213423335367702,21,53
"1703",0.00209793332709202,21,54
"1704",0.00396309388302502,21,55
"1705",0.00144592481757799,21,56
"1706",0.00354550700176398,21,57
"1707",0.00270268238994403,21,58
"1708",0.00139062977427301,21,59
"1709",0.00330662304784302,21,60
"1710",0.00162483881061198,21,61
"1711",0.00365505824777301,21,62
"1712",0.002553371006356,21,63
"1713",0.00205907247064901,21,64
"1714",0.00181078448470595,21,65
"1715",0.004073385704493,21,66
"1716",0.00150190567293501,21,67
"1717",0.00495222984082699,21,68
"1718",0.00462266031790703,21,69
"1719",0.00461032291670599,21,70
"1720",0.00280583232446002,21,71
"1721",0.00464844534894299,21,72
"1722",0.00489735621498705,21,73
"1723",0.00189548079857399,21,74
"1724",0.00254419515964505,21,75
"1725",0.00288877613694999,21,76
"1726",0.00325182466817697,21,77
"1727",0.00414217129904304,21,78
"1728",0.00423668508193403,21,79
"1729",0.003552787350251,21,80
"1730",0.003552787350251,21,81
"1731",0.00621330338038595,21,82
"1732",0.00635765822880802,21,83
"1733",0.00467216009451105,21,84
"1734",0.00302060187067699,21,85
"1735",0.00280815038947202,21,86
"1736",0.00280815038947202,21,87
"1737",0.00242657549383501,21,88
"1738",0.00751234905131898,21,89
"1739",0.00254049728677797,21,90
