"","V1","V2"
"211",0.692119296558412,0.727887526978203
"212",0.714090156480204,0.753185898571318
"213",0.723196482980598,0.753436243990229
"214",0.715293203251397,0.740271453787867
"215",0.714124298370474,0.759343009962959
"216",0.709699605013025,0.749388984149698
"217",0.714179428679761,0.748171244775118
"218",0.70083849197044,0.747126938884559
"219",0.699517122904297,0.747246258971389
"220",0.717013185665181,0.746811707769758
"221",0.70571976160382,0.756545852604151
"222",0.711291215414378,0.758300071153704
"223",0.716902206818341,0.76715474941501
"224",0.716625050385396,0.752033105832148
"225",0.719597977400676,0.740978112040241
"226",0.724158201408363,0.753788129308412
"227",0.706369068069253,0.745406623352481
"228",0.728836167251218,0.746680303103645
"229",0.711643870029956,0.760871204494256
"230",0.713681998901307,0.760304507763872
"231",0.710819298974726,0.72711026811038
"232",0.710769642653077,0.737929412262281
"233",0.713627886840283,0.772297242852379
"234",0.715449424080271,0.747228701071596
"235",0.710967448728762,0.738598987638618
"236",0.71665068313096,0.759098547921122
"237",0.706270881971196,0.740272382328461
"238",0.713635174305267,0.736268744271047
"239",0.710318556032033,0.746855776534033
"240",0.717531324940701,0.749305676585512
"241",0.718230946960887,0.740092434609272
"242",0.712218039943064,0.74902944548946
"243",0.71679703990417,0.732926402496567
"244",0.713482827110889,0.744606336150433
"245",0.715514321101607,0.76224539683549
"246",0.71055404344482,0.764992087512354
"247",0.703067768533054,0.735202302851876
"248",0.722483131753878,0.74270040252987
"249",0.711701643969373,0.76225097499789
"250",0.721913019619301,0.762755585052975
"251",0.708599140348299,0.759495742372453
"252",0.71657167145915,0.741956814205139
"253",0.716727185227237,0.747542283038312
"254",0.714793311891615,0.765241971830046
"255",0.714576588209014,0.744084982394316
"256",0.716480142758785,0.760019249352674
"257",0.707131759151145,0.753853673847016
"258",0.727928443495701,0.744242853737707
"259",0.703331598445865,0.754430258085778
"260",0.720589024602747,0.747885611339439
"261",0.70975704979133,0.753663897501835
"262",0.707463304488575,0.735206817921973
"263",0.722486496109046,0.746110554216222
"264",0.717136753762871,0.726391445596297
"265",0.712390071565209,0.746098197063221
"266",0.710495773640784,0.742075045604237
"267",0.705406294468981,0.760091462514582
"268",0.712793751006803,0.761062012347817
"269",0.710232224701576,0.747577455636041
"270",0.719724105413634,0.73394433206577
"271",0.710133189597465,0.731482212451065
"272",0.712694134404803,0.73813997663609
"273",0.718172751509338,0.735055315298136
"274",0.718297866520715,0.747193837046279
"275",0.706110208638308,0.737548606189315
"276",0.708131382721069,0.742413558357267
"277",0.710669497587533,0.733838662579601
"278",0.707023726558577,0.736950979399473
"279",0.717682616394106,0.749606518351252
"280",0.712186008918753,0.746555555437016
"281",0.700553090742924,0.752595039114362
"282",0.703488764708694,0.756275677840657
"283",0.708791226777031,0.754262507369295
"284",0.71168976522089,0.754282147478
"285",0.730473860549863,0.752635316607393
"286",0.709419675798595,0.733799002772289
"287",0.716156230241419,0.750194640401117
"288",0.714587311397258,0.742308356478738
"289",0.721140239400253,0.751543071937581
"290",0.719370600572316,0.741009612386254
"291",0.699848615353315,0.735805527510633
"292",0.72264841212836,0.745708414829004
"293",0.718327952423005,0.754570203313281
"294",0.703861189479063,0.744351096161557
"295",0.717595280789449,0.735994416202137
"296",0.722050646666087,0.741028855696627
"297",0.714431335797713,0.748215370671096
"298",0.717512646738356,0.755409446422577
"299",0.71141049303329,0.730497129202502
"300",0.723791929760486,0.751911161477071
"301",0.708014392847841,0.73201016031518
"302",0.70564364380983,0.756032893357324
"303",0.706398749224086,0.740008497987238
"304",0.712438613790789,0.760269375475371
"305",0.701988697229282,0.760228730175057
"306",0.717402660941395,0.745571718846496
"307",0.706476808923266,0.727190583774147
"308",0.711824942489306,0.742315504696355
"309",0.710494570789024,0.762003779166099
"310",0.696034838194624,0.739478598506827
"311",0.718278280219295,0.733618885597998
"312",0.724650163812657,0.725103583751735
"313",0.716997120379196,0.742742741758002
"314",0.707327504511782,0.739697236112448
"315",0.706805689580056,0.752328922170929
"316",0.726787134557796,0.742894520835016
"317",0.711545531672686,0.738176351424308
"318",0.699901263826293,0.738002993442916
"319",0.709066747522459,0.751179101806712
"320",0.714538559161144,0.741237684872371
"321",0.718938020691173,0.74633394376713
"322",0.7102232776579,0.763677054354877
"323",0.720687023748032,0.731741054925845
"324",0.711016864718223,0.768656227593237
"325",0.704846189068693,0.765915770443183
"326",0.710039197013047,0.747503182944975
"327",0.714744900807713,0.751873133807526
"328",0.713081344895762,0.744921251292274
"329",0.719334631392954,0.754134406029554
"330",0.713511553353141,0.746451725514239
"331",0.709018725019172,0.748302598206739
"332",0.7119239203882,0.744761387340058
"333",0.716021879289293,0.75110815754053
"334",0.720858201082079,0.727315169001963
"335",0.706955487532785,0.744413020827795
"336",0.709154886767505,0.71512526596397
"337",0.717588955422224,0.738272957095322
"338",0.710161941570498,0.749150279157693
"339",0.713684992114799,0.742863584053162
"340",0.725706086146835,0.753261651543213
"341",0.713542310687984,0.735854074627584
"342",0.722509345099848,0.720049465420525
"343",0.721926967483239,0.736866496487553
"344",0.71917027329864,0.749141514760682
"345",0.711325233461908,0.733302354852067
"346",0.721435287886178,0.737842257793532
"347",0.716015989028118,0.748703525229679
"348",0.719074012894153,0.738906322896221
"349",0.72935270830823,0.735936107279402
"350",0.717256260713335,0.741717614154365
"351",0.711178539181921,0.741336298411675
"352",0.71243008196829,0.742762793566314
"353",0.717702890266323,0.759584656228574
"354",0.710003084639166,0.747031292946606
"355",0.722708227341383,0.743695152950529
"356",0.703023616960894,0.758682414557608
"357",0.708545736843997,0.763668483713233
"358",0.707329069633306,0.735989194862701
"359",0.732183682687036,0.746622345829338
"360",0.703153619555865,0.755454305372533
"361",0.728967530307884,0.731954898281922
"362",0.714589121218397,0.748116036102651
"363",0.707390330776631,0.748787476779278
"364",0.713930344237548,0.741488379149911
"365",0.714466279273593,0.748062680493483
"366",0.703782204376072,0.748874907140864
"367",0.702442710696165,0.736698155519009
"368",0.726220421602047,0.737287867776706
"369",0.712029093001198,0.758651189460545
"370",0.70452216707198,0.746046016271198
"371",0.700013546713938,0.743151541461566
"372",0.718362463354523,0.759157567334485
"373",0.724768146239941,0.753378068995089
"374",0.696072792317543,0.753777377169335
"375",0.728983114099685,0.74707870554499
"376",0.706181736674085,0.769430685975914
"377",0.717604511117333,0.745501506003747
"378",0.714311185093286,0.737665644814109
"379",0.722363050373298,0.750647863370027
"380",0.711772694096553,0.751021147413545
"381",0.712545660460467,0.750337907561291
"382",0.715003777907229,0.745008645493283
"383",0.714772695830472,0.758675162437996
"384",0.700135307899635,0.746128481208877
"385",0.707669777835941,0.764077465925288
"386",0.706481845754399,0.760934974867666
"387",0.723266596346508,0.753430975502884
"388",0.68634530065321,0.749057899267476
"389",0.706046510925213,0.741629781480534
"390",0.717592266401938,0.738972459182303
"391",0.710499655922552,0.761014109184872
"392",0.707078232593886,0.738749933387021
"393",0.712780812135247,0.743993921683995
"394",0.708769330228704,0.756404783840277
"395",0.708964121542589,0.742378905998411
"396",0.708090146619116,0.757295485677844
"397",0.702248225595801,0.742868878037816
"398",0.709262639729897,0.748073408960259
"399",0.715695526296002,0.747577657075457
"400",0.715892509831886,0.738655634724434
"401",0.712912795334986,0.742672827433541
"402",0.703050490283324,0.730275122048377
"403",0.706794027577713,0.739512502403635
"404",0.701811880642353,0.738760536161341
"405",0.713821143544383,0.770848174280149
"406",0.704775893105794,0.747957484854917
"407",0.724890006058049,0.737352738471316
"408",0.713877465663354,0.748190004145918
"409",0.705395119418149,0.757593694731828
"410",0.703553822822307,0.75593229887381
"411",0.72000292284887,0.745157587514808
"412",0.706853792328439,0.73985348069917
"413",0.715806630883704,0.736885077396525
"414",0.70594962358536,0.732497993669401
"415",0.717873057247688,0.744717782020496
"416",0.713655723397182,0.727125145927845
"417",0.71133701485507,0.755360682407975
"418",0.724118476115713,0.738199294770213
"419",0.712854895014405,0.744948298498044
"420",0.718115548535195,0.738365145507723
"421",0.72468531066341,0.749920613767046
"422",0.710839511660788,0.723614271200097
"423",0.717731520298904,0.748626718290968
"424",0.714887213986287,0.75634810374181
"425",0.708263808756286,0.743391518182181
"426",0.710452527103214,0.74598591620899
"427",0.718541618397548,0.751768480829965
"428",0.714709821269864,0.744201082785979
"429",0.71199963348047,0.757997522968104
"430",0.710415512458408,0.736786938830383
"431",0.720750598450499,0.747212811007069
"432",0.716804684662356,0.741022860830258
"433",0.70676219378588,0.761461318029524
"434",0.707665127874682,0.743954145534887
"435",0.720286198873979,0.760200974198012
"436",0.712331072589287,0.753457727923301
"437",0.704704990217194,0.756574967000329
"438",0.708714083156006,0.752706997012784
"439",0.719742558302209,0.739058663960806
"440",0.719896740980861,0.726553739484453
"441",0.709947568563171,0.747257665696869
"442",0.722000708018351,0.758002613404081
"443",0.708216578049695,0.752347569175485
"444",0.709505161496252,0.757703636638235
"445",0.709525252601549,0.735817431932439
"446",0.717655280754764,0.734854856399965
"447",0.722537228622515,0.734758794259947
"448",0.710079673241029,0.738114129739206
"449",0.719150532109281,0.754192061117927
"450",0.716518509994774,0.734451361504321
"451",0.716340829478095,0.755378937069081
"452",0.718461657802142,0.744699865396317
"453",0.70421234042999,0.73630683706209
"454",0.71555801873724,0.751468797607899
"455",0.711769111304007,0.740493628903598
"456",0.718241260710648,0.744388610732591
"457",0.711040949640452,0.763735874349088
"458",0.710158151750673,0.736030948196643
"459",0.713152371617373,0.749528512856486
"460",0.720432103867399,0.735139752905539
"461",0.731885488585837,0.757896233437282
"462",0.720883466370494,0.731112783338152
"463",0.726606183852506,0.745384414928498
"464",0.701241720933915,0.735629903736575
"465",0.713717598022547,0.749524068704998
"466",0.721767499048212,0.753782595639071
"467",0.718927331531677,0.768108495955378
"468",0.707214784071675,0.75194479469327
"469",0.714221288401751,0.755667019816329
"470",0.725794257861779,0.71396295268491
"471",0.715485458011788,0.757111424436631
"472",0.707409838010297,0.752801054163323
"473",0.719676893787756,0.723014520770087
"474",0.704947892665327,0.754024124803944
"475",0.708728154577327,0.743996377434985
"476",0.696876168273006,0.738358204648038
"477",0.706927826527064,0.757066878301827
"478",0.723909802926005,0.750178530201554
"479",0.708652714921377,0.75247425475883
"480",0.71637118125558,0.737555281588015
"481",0.728741834246586,0.738020773011475
"482",0.698961017464573,0.762116736664002
"483",0.713622180194291,0.750352518300127
"484",0.711176549369223,0.735504411524981
"485",0.709069009005049,0.739328687124992
"486",0.710732406635298,0.741580482947664
"487",0.710562161591583,0.736260029002883
"488",0.712889682119496,0.733594102803914
"489",0.718640476963413,0.756859569745378
"490",0.714513206222225,0.712347109023802
"491",0.717245027874464,0.759482742529319
"492",0.696999131059715,0.750446413399887
"493",0.715792992111221,0.736561600958612
"494",0.709514500111956,0.745024105390517
"495",0.711453278589957,0.726903686983339
"496",0.701455457146282,0.750723432784773
"497",0.722829127388151,0.767304996956186
"498",0.710875413077807,0.735309162934384
"499",0.7066559409419,0.748553642115751
"500",0.704811869579111,0.74489787967193
"501",0.707576532625626,0.739755124041496
"502",0.70405399297183,0.755096177631154
"503",0.715846198057151,0.733991579518802
"504",0.71063438876725,0.744674877288346
"505",0.719656038634487,0.766184052053427
"506",0.71231170531956,0.748463757665632
"507",0.710526644632822,0.759435611594443
"508",0.717035589012123,0.748962643666619
"509",0.705189427964212,0.731085069862758
"510",0.712102999216375,0.734473946002187
"511",0.708124337041277,0.755404141998142
"512",0.71049257354648,0.75458811515897
"513",0.716338478852859,0.746255507655578
"514",0.699133506459094,0.753632457080036
"515",0.709464775836611,0.737606433618455
"516",0.703301383728598,0.757397893164841
"517",0.7135718177988,0.755025885157836
"518",0.708727689152802,0.744399767868202
"519",0.716760835116974,0.738743293748375
"520",0.700453233718807,0.759085855780348
"521",0.704540540941721,0.742620080751439
"522",0.716585395383751,0.75191764413718
"523",0.712802140427512,0.73952801724562
"524",0.725781096481863,0.747370477069649
"525",0.718836328460841,0.750506224861327
"526",0.709005956274279,0.741438083523431
"527",0.711287381959329,0.770574244909609
"528",0.705583358299651,0.739761644907106
"529",0.701675095158269,0.756931777521736
"530",0.705220889617533,0.747070362309049
"531",0.714986116493433,0.745669969162677
"532",0.704351388494981,0.74588496269455
"533",0.717533979829019,0.751676654374216
"534",0.715461685033525,0.758416411757323
"535",0.714672371707523,0.753301366728676
"536",0.708325036701584,0.752393112424185
"537",0.715139885770592,0.739323488010846
"538",0.694126564990482,0.736725924997547
"539",0.711616639949019,0.739271423805605
"540",0.720864393033453,0.740691172244411
"541",0.720670986956234,0.741538292418046
"542",0.703207330725361,0.73472044451456
"543",0.724949628059698,0.735202629017058
"544",0.712864742711069,0.757335862608089
"545",0.706892194596223,0.7483858390943
"546",0.723903857581035,0.735579975895647
"547",0.719326118165878,0.747980410104804
"548",0.696363131850696,0.765091945725661
"549",0.70092098931715,0.756286063520226
"550",0.722166714820564,0.750142009660265
"551",0.705803782056495,0.76644434130023
"552",0.706426997427556,0.732105564526944
"553",0.718845512860665,0.747800841881395
"554",0.710951627755714,0.733627717803234
"555",0.708124831698522,0.747763953314519
"556",0.704401275898851,0.751383130406673
"557",0.714136923704639,0.746203531745362
"558",0.716472424095082,0.74431321454663
"559",0.715162337500521,0.75114879403149
"560",0.716959239238628,0.733750773039266
"561",0.724009888468416,0.744488829297324
"562",0.71093881538102,0.743167759539796
"563",0.703070842051985,0.736414096127856
"564",0.703678030294991,0.733672772776292
"565",0.698732946840629,0.735157026783903
"566",0.714392941098274,0.753889244206168
"567",0.717321375307294,0.745704296593533
"568",0.717705280616623,0.761286653981325
"569",0.710554572741804,0.72603496391764
"570",0.701475931900814,0.742336711241859
"571",0.725030624728123,0.749444215890324
"572",0.705840214560032,0.743323647561143
"573",0.708712701426962,0.726061154641543
"574",0.70758825097996,0.737357568702214
"575",0.71230347164917,0.748697490667357
"576",0.709170547296197,0.76425824853954
"577",0.712520852416291,0.760899837542861
"578",0.711738804698098,0.752895599704617
"579",0.71590863519416,0.751910288612346
"580",0.707295824678132,0.746081258790576
"581",0.704683202495534,0.746742182339656
"582",0.72202725247547,0.743131312948189
"583",0.707405999362463,0.75466982534084
"584",0.715801631114203,0.737075638060059
"585",0.713286167630337,0.758061216189126
"586",0.715210694110476,0.749376967585783
"587",0.717675491984981,0.747058084182549
"588",0.711720443001327,0.759696240686882
"589",0.71577654518463,0.751220348223713
"590",0.712170585538661,0.747478516699168
"591",0.70581293209883,0.759347028163458
"592",0.724364794424572,0.745470132697292
"593",0.709280216966656,0.735390544462852
"594",0.706113324928344,0.752144798468303
"595",0.718618158307062,0.742780180429905
"596",0.717139926755364,0.752330888424337
"597",0.700146057235914,0.75702830954723
"598",0.714111278808917,0.740621155699533
"599",0.718469198103412,0.751750873653265
"600",0.707651959058396,0.747442495380631
"601",0.716313952430714,0.745178359961585
"602",0.707893482237501,0.744199042698834
"603",0.714757793902324,0.747193043928346
"604",0.71945691759504,0.737947787924169
"605",0.707247799650395,0.760590808080597
"606",0.723084353037715,0.755839315123291
"607",0.720362389632137,0.752719440201052
"608",0.704184221506882,0.749112949375086
"609",0.720497761587494,0.745918901693551
"610",0.714667366642468,0.74339331946931
"611",0.716864657809669,0.740210518809615
"612",0.708635228715411,0.746703454821427
"613",0.716698725613104,0.752790863198056
"614",0.714229627943479,0.761181602803631
"615",0.71996981429739,0.733453358410394
"616",0.713987836151407,0.751145220469626
"617",0.71495829945911,0.749916559871484
"618",0.713193062574745,0.746318499427637
"619",0.714875734778484,0.754890179495291
"620",0.712914342075134,0.7547146614706
"621",0.721397515796714,0.746561600301078
"622",0.711062305016312,0.730047805906372
"623",0.711867874923675,0.73718740840146
"624",0.70107068482824,0.760607716532764
"625",0.709265342074226,0.758910844319481
"626",0.712269901847083,0.734194924793269
"627",0.717821315952737,0.757407460312003
"628",0.713845665177982,0.752581731215748
"629",0.719658392621155,0.748311133444143
"630",0.707845145267421,0.7473263760239
"631",0.713203692637721,0.756810507285212
"632",0.721409232723536,0.728897421349064
"633",0.711560877498306,0.744030042351815
"634",0.714277773802551,0.763745142052246
"635",0.705898577215006,0.744081352108104
"636",0.701880068519058,0.736353782078619
"637",0.721282434709884,0.744875185650996
"638",0.708167599232457,0.744098733514024
"639",0.712198444571152,0.758541393988101
"640",0.715893608895029,0.76443052049186
"641",0.709586156135322,0.749771827856921
"642",0.723670600163345,0.747259515676911
"643",0.711503752076303,0.758844763388666
"644",0.720120754543066,0.731448731774843
"645",0.711291544759302,0.741751984437713
"646",0.708677563654901,0.740393134383145
"647",0.709654204368832,0.752867712409538
"648",0.721877889059504,0.735011507518301
"649",0.710264706020426,0.753772963515122
"650",0.719514859356193,0.742249054164435
"651",0.726572671327427,0.739372752064658
"652",0.714668745648799,0.741710687564726
"653",0.710121659387094,0.73453509596555
"654",0.72171378727776,0.745565420746975
"655",0.709824735310667,0.736297907838273
"656",0.700917419175817,0.744946678419184
"657",0.706674253225296,0.734958336855924
"658",0.709132171153849,0.754186095574842
"659",0.712418492359825,0.750202652229103
"660",0.703116723465396,0.741489385861989
"661",0.716257275000081,0.743451140046341
"662",0.709617194238173,0.749228605877195
"663",0.712028539498727,0.737959857959713
"664",0.71907183141857,0.752286030362569
"665",0.714620382242741,0.727575406725294
"666",0.722589858320525,0.731697748398516
"667",0.716063824486621,0.740841647450575
"668",0.717483598734066,0.726037270006795
"669",0.710078206171841,0.75262918584277
"670",0.717777863137119,0.747641556800479
"671",0.711630292235677,0.743699133331372
"672",0.724273725065659,0.746122132281647
"673",0.710767064029564,0.730434886951545
"674",0.707586188894645,0.752944899020026
"675",0.705420767246608,0.747653382144667
"676",0.726086734512601,0.751617239587704
"677",0.707531908709911,0.741408779531452
"678",0.708403608631592,0.746918240963888
"679",0.707146461638641,0.748829899511846
"680",0.693835016185571,0.738531217656154
"681",0.704408933699801,0.736560813251398
"682",0.712589493532767,0.745852515869533
"683",0.709505998666346,0.754041018995967
"684",0.718780527292532,0.735524532621509
"685",0.716622801022583,0.74985368423737
"686",0.716276923374961,0.734694370624364
"687",0.709227664937884,0.739825583817552
"688",0.719164947958873,0.749958983859754
"689",0.710685007902919,0.754804018300031
"690",0.707137111594838,0.739003633140936
"691",0.714355788170069,0.740357511419482
"692",0.714256974241203,0.746477791273548
"693",0.713065778573248,0.756576554555329
"694",0.721129194233999,0.754585726765691
"695",0.709155190494568,0.743991897483438
"696",0.718806311217414,0.746581199409375
"697",0.710874159544477,0.739159081106586
"698",0.722511995075923,0.756336666705825
"699",0.709575707166912,0.764473331279786
"700",0.716864991139167,0.766028480610908
"701",0.712716825845011,0.743058897078135
"702",0.704352602839733,0.732009725343245
"703",0.713357735448362,0.761488338337119
"704",0.708130460536728,0.747636408741541
"705",0.714090486288491,0.751392783635534
"706",0.709955872480583,0.725705364113179
"707",0.702685473555795,0.749129188202304
"708",0.709143389305978,0.758982945467927
"709",0.713774168198933,0.747448339975317
"710",0.711406585711886,0.743097268139981
"711",0.721981858850793,0.759812226478989
"712",0.70878868762929,0.738460873814595
"713",0.705660195098331,0.752669792933445
"714",0.706549468682714,0.738919755047821
"715",0.703839966951333,0.739981132453904
"716",0.713286228685881,0.748049530864657
"717",0.711853698795294,0.745252714993486
"718",0.705496728525764,0.746785954211401
"719",0.710476829317575,0.744240917183229
"720",0.715697976029271,0.760688996812102
"721",0.713540791229067,0.746100558801713
"722",0.721117517958048,0.743183818744779
"723",0.718016430206184,0.762232158017245
"724",0.712061523033928,0.747370574626923
"725",0.716737813940481,0.747262175450436
"726",0.723207346624314,0.739507950184225
"727",0.717864008295612,0.731393206591215
"728",0.729537219008707,0.746929389941834
"729",0.721240816450485,0.753473029740086
"730",0.712727748070318,0.74287024947226
"731",0.718892225049382,0.734378092199764
"732",0.708648678197372,0.750448967099082
"733",0.698626437414662,0.739100261350124
"734",0.704062028571783,0.756351994231906
"735",0.715022246244071,0.750484532746113
